"ind","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","Population","population"
"YRI",-0.0146741,-0.0198489,0.000826071,-0.00261362,0.00190157,0.00146353,-0.0118566,-0.00644065,0.00566514,-0.00294721,-0.00504666,-0.00806126,-0.00799622,-0.00221286,0.00141441,-0.012467,-0.00374192,-0.007266,-0.00561001,0.000288652,"YRI","YRI"
"YRI",-0.0154166,-0.0190121,0.00108021,-0.00121483,0.00599577,0.000637747,-0.0116148,-0.0100971,-0.000957353,0.011972,-0.00812782,-0.0027654,0.00171257,0.00334224,-0.00581026,-0.00171708,0.00661604,-0.0057294,-0.00380045,-0.00905595,"YRI","YRI"
"YRI",-0.0153221,-0.0195002,-0.000580481,-2.38823e-05,0.00350431,0.000178165,-0.0159353,-0.0112529,0.00500603,0.00417009,-0.00928152,-0.00589584,-0.00535328,-0.00716297,-0.00564908,-0.0125784,0.00812847,-0.00458682,-0.00881869,-0.00360608,"YRI","YRI"
"YRI",-0.0146165,-0.0199596,0.00118135,0.00174012,0.00582894,0.00765423,0.00307091,-0.00529508,0.00324242,0.00416722,-0.00642248,-0.00175261,0.00378198,0.00187027,-0.0057366,-0.00149975,-0.00255121,0.00148819,-0.0132621,-0.000173902,"YRI","YRI"
"YRI",-0.0142622,-0.0193354,0.00459345,-0.000618722,0.00331327,-0.00103683,-0.00530222,-0.0102833,-0.00555492,-0.00103336,-0.00654167,-0.00571505,-0.00404298,0.0063564,-0.00535255,-0.0101248,-0.000280733,0.00909108,-0.009464,0.0072729,"YRI","YRI"
"YRI",-0.0146183,-0.0196719,0.00287983,0.0025159,0.00353282,0.00595903,-0.000302518,-0.00699402,0.0018362,-0.000559174,-0.00772338,-0.00563238,0.00212293,0.013091,-0.00723162,-0.00804591,0.00254604,0.0112422,-0.0161019,0.00753362,"YRI","YRI"
"YRI",-0.0153181,-0.019044,0.00166425,0.000446063,-0.000690017,9.83784e-05,6.58131e-05,0.000825082,0.0142405,-0.00331469,-0.00670147,0.00564984,0.000753718,0.00540431,-0.00050513,-0.00794753,0.000467764,-0.000658602,0.00560025,-0.0047435,"YRI","YRI"
"YRI",-0.0148197,-0.0199267,0.0010933,0.00128372,-0.000251049,0.00343018,-0.00336784,-0.00660682,0.00755341,0.00209981,-0.0015122,0.00407572,0.00725397,0.00533932,-0.0060468,-0.00492675,-0.0122665,0.00537001,-0.00251153,-0.0054829,"YRI","YRI"
"YRI",-0.0150813,-0.019748,0.00174787,0.00151604,-0.00222906,0.00469342,-0.00203483,-0.00543869,0.0174934,-0.00456423,-0.00528033,0.00846477,0.00143718,0.0123448,-0.00563794,-0.0102127,-0.00440896,0.00350376,0.00729618,-0.00354852,"YRI","YRI"
"LWK",-0.01312,-0.019585,0.0048212,-4.58782e-05,-0.000160962,-0.00746579,0.00668581,0.00107597,-0.00620719,-0.000500193,0.00517006,0.00251571,-0.00381846,0.0190109,0.010432,-0.0105965,-0.0103317,0.00454472,-0.00720971,-0.0393831,"LWK","LWK"
"LWK",-0.0137985,-0.019786,0.000863733,-0.00443967,0.000960385,-0.00445539,0.00590964,0.00222764,0.00138779,0.000810684,-0.0113816,-0.0133637,-0.000219605,-0.00130615,0.0115317,-0.0139732,-0.00542024,-0.0153293,-0.00915161,-0.0345006,"LWK","LWK"
"LWK",-0.0136689,-0.0180323,0.000956977,-0.000597432,0.00223544,-0.00152278,-0.00156272,-0.0020425,0.00360929,-0.00188981,-0.0117489,0.000303309,-0.00359475,0.00536707,0.00663253,-0.00256759,-0.0179821,-0.0137938,-0.00972369,-0.0360019,"LWK","LWK"
"LWK",-0.014199,-0.0197918,0.00237389,0.00125308,-0.0016106,-0.00360773,0.00276304,0.00543274,-9.69392e-05,0.00811403,-0.0139112,-0.00598842,0.00844324,0.011391,0.0038683,-0.016663,-0.0118795,-0.00159741,-0.00263451,-0.0377324,"LWK","LWK"
"LWK",-0.0140624,-0.0182299,0.0013743,-0.00115898,0.00465367,-0.00117713,-0.00436111,-0.00144975,0.00770709,0.00821107,-0.0159573,-0.00166132,0.0013656,0.0111029,-0.00059897,-0.0062841,-0.0134348,-0.000467469,-0.0129536,-0.0343763,"LWK","LWK"
"LWK",-0.0145545,-0.017881,0.000210816,0.000389677,-0.000194475,-0.000717407,0.00549909,-0.00681389,0.0088275,0.00814386,0.00480304,-0.000704551,0.00457848,-0.00209816,0.000461717,-0.01398,-0.0186505,-0.0162391,-0.0155251,-0.0327854,"LWK","LWK"
"LWK",-0.0137816,-0.0186017,0.000483551,0.000192074,0.00530552,-0.00613196,0.00327528,-0.0090034,0.00129738,0.00431822,-0.00362619,0.000312544,-0.00500684,0.0013929,-0.00227395,0.00311565,-0.00970876,-0.00393264,-0.00430474,-0.0354127,"LWK","LWK"
"LWK",-0.0139034,-0.0180868,-0.00045198,0.000707483,0.00335318,-0.00810871,0.00601445,0.00285685,0.00170487,0.0136373,-0.00849145,-0.0245415,-0.00710218,0.0173968,0.0046844,-0.024366,-0.0125992,-0.00214672,-0.0222923,-0.0327224,"LWK","LWK"
"LWK",-0.0136071,-0.0189036,0.00377128,0.00169205,0.000167776,-0.000481601,-0.00143378,0.00222515,-0.00878782,0.00643253,-0.0155106,-0.00441413,0.00347166,0.00698727,0.00869231,-0.00651543,-0.014657,0.000769193,-0.0166247,-0.0352777,"LWK","LWK"
"LWK",-0.013693,-0.0179756,0.00272095,0.00425347,-0.00143109,0.00211336,0.0089544,0.0048095,0.0096665,0.00856875,-0.0151585,-0.00828999,0.00412684,0.00228802,0.00370643,-0.00216793,-0.0290568,-0.00239818,-0.0228124,-0.0377893,"LWK","LWK"
"LWK",-0.0141111,-0.0181771,0.000490601,2.8193e-05,0.00120692,-0.00657314,0.0129663,0.00184949,0.00468425,0.00377176,-0.0037109,-0.00617491,0.00485601,0.0146539,0.0108619,-0.0130386,-0.0109952,-0.00148308,-0.0169537,-0.0298972,"LWK","LWK"
"LWK",-0.0134238,-0.0184268,0.000291078,0.00175352,-0.0020922,-0.0066784,0.0126943,0.00356683,0.0128834,0.00275255,-0.0298371,-0.00469128,0.00258863,0.0148118,0.0163391,-0.00106205,-0.00881598,0.00385683,-0.00464145,-0.0507356,"LWK","LWK"
"LWK",-0.0138272,-0.0193361,0.00321586,-0.00168217,-0.000683081,-0.00169297,-0.00209263,-0.00775188,0.00563821,0.00203523,-0.0055347,-0.00879091,-0.00777368,0.00925057,0.00946434,-0.0166642,-0.0070226,-0.00102254,-0.00679403,-0.0444629,"LWK","LWK"
"LWK",-0.0135205,-0.0170055,0.00263157,0.00335227,-0.00142879,-0.0026297,0.00291661,7.92742e-05,0.00122886,-0.00659688,-0.0126039,-0.00587202,0.0189785,0.0129225,0.00285165,0.00780609,-0.0091092,-0.00982959,-0.0234183,-0.0264526,"LWK","LWK"
"LWK",-0.0142808,-0.0186987,-0.000712781,-0.00173615,0.0028582,0.00409653,0.00741892,0.00472673,0.000108778,0.0104348,-0.0140024,-0.012891,0.00315457,0.0186453,0.000449208,-0.0114198,-0.018128,0.00197954,-0.0202982,-0.040115,"LWK","LWK"
"LWK",-0.0133244,-0.0166254,-0.00237454,0.001972,0.00160639,-0.00431602,0.00835324,-0.00692835,0.00891062,0.00569574,-0.00651344,0.000504664,-0.00430879,0.0158323,-0.00814562,-0.0189788,-0.018026,-0.00431212,-0.00686887,-0.0437432,"LWK","LWK"
"LWK",-0.0138992,-0.0191588,0.000375937,-0.00408674,0.00147831,0.00233809,-0.00253674,-0.000987018,-0.000420499,0.00569174,-0.00116548,9.4125e-05,-0.00670108,0.0141379,-0.0028996,-3.75155e-05,-0.0020652,-0.011467,-0.0246093,-0.0417052,"LWK","LWK"
"LWK",-0.0135789,-0.0192196,0.00139239,0.00407273,-0.00256011,-0.00122729,0.0177303,0.00684655,0.0183945,0.0133616,-0.0334493,-0.00222648,-0.0222196,0.0374169,0.0109399,0.00669342,-0.0903202,-0.0236917,-0.0150116,-0.201591,"LWK","LWK"
"LWK",-0.0137348,-0.0178372,0.00128584,-0.00127789,0.000132305,-0.0118319,0.00924982,0.00642631,0.00516239,0.0129799,-0.000187025,-0.00466289,0.00439185,-0.00602145,0.00402954,-0.0108742,-0.0171027,0.00333856,-0.01764,-0.0357768,"LWK","LWK"
"LWK",-0.0136915,-0.0191253,0.00133375,0.00276365,-0.00589797,-0.00627997,0.0196538,0.0105114,0.0131788,0.0161685,-0.0328115,0.00571698,-0.025098,0.0353432,0.0106031,0.00626045,-0.0940414,-0.0232701,-0.0182863,-0.205635,"LWK","LWK"
"LWK",-0.0127123,-0.0175272,0.00274469,0.00231895,0.00161589,-0.0101208,0.0013781,0.00106772,-0.00275164,0.0178331,-0.0097844,0.00102858,-0.00827542,0.00646297,-0.00630972,-0.00747257,-0.00717929,-0.00663491,-0.0249169,-0.030663,"LWK","LWK"
"LWK",-0.0141823,-0.0194418,0.00106854,-0.00122568,0.00119842,-0.000337637,-0.000390089,-0.00298435,-0.00156544,0.00302935,-0.00983467,0.00427538,-0.00203493,0.00689041,0.00977001,-0.0114362,-0.0186624,-0.000192459,-0.024999,-0.0410341,"LWK","LWK"
"LWK",-0.013377,-0.0172387,0.00121101,-0.00072579,-0.00302051,-0.00307968,0.00556696,0.00154219,0.00591893,0.0119285,-0.00171817,-0.00655632,0.00920043,0.020775,0.009584,-0.0130393,-0.00703652,0.0025468,-0.00441574,-0.0477595,"LWK","LWK"
"LWK",-0.0142497,-0.0192785,0.000356186,0.00379885,0.00243738,-0.00216367,0.00273132,-0.00341492,0.00402336,0.000911285,-0.00920218,-0.00477513,-0.00917246,0.0126427,0.00750916,-0.0041529,-0.015819,0.0031464,-0.0207193,-0.0411035,"LWK","LWK"
"LWK",-0.0136839,-0.0187294,0.00232944,0.000348853,-0.00160867,-0.00453458,-0.00576354,0.00205934,-0.00284239,0.0100273,-0.00430762,-0.000422554,-0.0101362,-0.00177689,0.00253488,-0.010919,-0.0157038,-0.00714737,-0.0191274,-0.0340539,"LWK","LWK"
"LWK",-0.0150457,-0.019008,0.0011525,-0.0013322,0.00112058,-0.00630503,0.0081211,0.00701234,-0.0133913,0.0102607,-0.00515084,-0.00272013,-0.0079953,0.016127,0.01778,-0.00884078,-0.0152989,-0.00495267,-0.0266527,-0.0388742,"LWK","LWK"
"LWK",-0.0134021,-0.0201559,0.00312785,9.13061e-06,-0.00141649,-0.0010591,0.00497661,-0.003956,0.00915355,0.0078134,-0.00633982,-0.00508849,-0.0102525,0.00979534,0.00555747,-0.0117604,-0.0172937,-0.00616168,-0.0211778,-0.0316094,"LWK","LWK"
"LWK",-0.0142888,-0.0184921,0.00187953,-0.001035,0.00307744,0.00691409,0.00258518,-0.00536225,-0.00757463,0.012764,-0.00372806,0.000190521,0.000129133,0.00280642,0.000192902,-0.00803237,-0.0127828,-0.00794113,-0.0122581,-0.0364084,"LWK","LWK"
"LWK",-0.0138917,-0.0183969,0.00126649,-0.00256164,0.0045693,0.00679843,-0.00227032,-0.00261255,0.00023562,0.00989942,-0.020304,-0.0102101,-6.23349e-05,0.0176511,0.0108884,0.00266935,-0.0209812,-0.00423211,-0.0176381,-0.0349501,"LWK","LWK"
"LWK",-0.0144809,-0.0181026,-0.00013308,0.000343517,0.00141473,-0.0116588,-0.00664367,0.00303538,-0.00523115,0.0140107,-0.00849475,0.00452848,-0.00297936,0.0125997,0.00132528,-0.00123005,-0.0219937,-0.00324418,-0.0273728,-0.0304261,"LWK","LWK"
"LWK",-0.0151719,-0.0179049,0.000757718,-0.00165473,0.00176479,-0.00861164,-0.000615801,-0.0089807,7.66704e-05,0.00301861,-0.0168212,0.0035352,0.0010348,0.00300238,0.00628153,0.00107491,-0.0111249,-0.0133476,-0.0240567,-0.0433161,"LWK","LWK"
"LWK",-0.0142743,-0.0187423,0.000752708,0.00045973,-0.00137383,-0.0152392,0.00354337,-0.00887878,0.00686361,-0.00603654,-0.00532838,-0.00489003,-0.00823143,-0.00633613,0.00640692,-0.0152613,-0.020056,-0.0139239,-0.00976709,-0.0252267,"LWK","LWK"
"LWK",-0.0137157,-0.0181965,-0.000126979,-0.000899976,-0.00127692,-0.00305271,0.00254844,-0.00478156,0.00869686,0.00354201,0.00972836,-0.0021855,0.00514915,0.0048789,0.0250604,-0.0163337,-0.0159433,-0.00746831,-0.00485834,-0.0419654,"LWK","LWK"
"LWK",-0.0133911,-0.0182407,-0.000864565,-0.00205322,0.00204478,-0.000103953,0.00136176,0.00721998,0.00692294,0.0082753,-0.00253839,-0.01294,0.00562274,0.0111322,0.00363494,-0.00944836,-0.0144821,-0.00721405,-0.0147857,-0.0404328,"LWK","LWK"
"LWK",-0.0132706,-0.0184838,0.00185722,0.00041658,-0.000193575,-0.001983,-0.00713968,-0.00702667,0.00966586,0.00903508,-0.00818796,-0.000587595,0.000834446,0.0121408,0.00966898,0.0018375,-0.0130602,-0.017826,-0.010785,-0.0417083,"LWK","LWK"
"LWK",-0.0135136,-0.0196583,-0.000217883,-0.00299677,0.00562805,0.00194522,-0.000647411,0.00188473,-0.00223911,-0.00367611,-0.0088084,0.0105593,-0.00802855,0.0174067,0.00491698,-0.00879158,-0.00688566,-0.00262632,-0.0120285,-0.0376393,"LWK","LWK"
"LWK",-0.0140908,-0.0187173,0.00230931,-0.00238068,-0.00442142,-0.00696887,-0.00498884,0.00206217,0.00704885,0.00458851,-0.0126797,-0.00190387,-0.000319838,0.00884768,0.014046,-0.00638952,-0.0249662,0.0113794,-0.00949146,-0.0389456,"LWK","LWK"
"LWK",-0.0142422,-0.0194339,-0.000894773,-0.00159787,0.00591046,-0.00292017,0.00273115,-0.00666011,-0.000730184,0.0035139,-0.00262366,0.00604236,-0.00652038,0.0160371,0.014295,-0.0195285,-0.0211654,-0.00297024,-0.0199513,-0.0421415,"LWK","LWK"
"LWK",-0.0150878,-0.0192947,0.00187044,-0.00217483,-0.00540519,-0.00989783,-0.00088265,0.00486935,0.0040433,0.00532817,-0.00606163,-0.00123011,-0.00442487,0.0127729,0.0128784,-0.00681981,-0.00699917,0.00394046,-0.016263,-0.0294336,"LWK","LWK"
"LWK",-0.0150002,-0.019334,0.000285432,-0.00202064,0.00189204,-0.00207791,-0.00585601,-0.00738497,0.00988306,0.00024426,-0.00807579,-0.0111934,0.000827301,0.0132027,0.00632496,-0.0100981,-0.00977157,-0.0138137,-0.00553664,-0.0319667,"LWK","LWK"
"LWK",-0.0134401,-0.0184276,0.00123665,-0.000651601,0.00317,-0.00645829,-0.0011487,-0.00657296,-0.00335656,0.00793588,-0.0152604,-0.00208019,-0.000143851,0.0242025,0.00655314,0.00148794,-0.0106078,0.0042473,-0.0171037,-0.0423501,"LWK","LWK"
"LWK",-0.0130687,-0.017678,0.00299649,-0.000654788,0.00217765,-0.00889019,0.00442203,0.00515807,-0.0104367,0.000156183,-0.00890831,-0.000728788,-0.00375223,0.00225971,0.000347905,-0.00945082,-0.0129485,-0.00397488,-0.0227628,-0.043833,"LWK","LWK"
"LWK",-0.0151813,-0.0167185,-0.00295457,-0.00307581,0.00274046,-0.000614482,-0.000352641,0.00628861,-0.00684164,-0.00282874,-0.00354722,-0.000208715,0.00989035,0.0147947,0.000639636,-0.00760279,-0.0211236,0.00725973,-0.0307097,-0.0404209,"LWK","LWK"
"LWK",-0.0146613,-0.0181739,-0.00130924,0.00262307,0.00582548,-0.00602714,-5.60513e-05,-0.012914,0.00803715,0.00449124,-0.0112166,-0.00172225,0.00508965,0.00539939,0.00215558,0.00322434,-0.0188283,-0.0136955,-0.0150738,-0.0498301,"LWK","LWK"
"LWK",-0.0139044,-0.0181258,0.003973,0.000956449,-0.00312805,0.000964169,-0.000275145,-0.00437432,0.00117627,-0.000125173,-0.00126576,0.00943789,0.00677398,0.00160491,0.00279192,-0.00808789,-0.00829821,-0.00802531,-0.0167005,-0.0283216,"LWK","LWK"
"LWK",-0.0134351,-0.0180681,0.00143129,-0.000569024,-0.00105954,0.00185864,0.0101009,0.000279173,-0.00109027,-0.00454292,-0.00831377,0.00645482,-0.00156711,0.019234,0.000910949,0.00532185,-0.0148582,0.00258223,-0.0197817,-0.026574,"LWK","LWK"
"LWK",-0.0146711,-0.0183548,-0.00174753,-0.00101198,0.0026584,0.00509358,0.000834789,0.00808669,0.00376938,-0.00465902,-0.000360969,0.00674678,-0.00962931,0.006836,0.00497052,-0.00737166,-0.0126817,0.0105962,-0.0305806,-0.0251895,"LWK","LWK"
"LWK",-0.0136512,-0.0183085,0.000602241,-0.00094007,0.0015073,0.00227262,-0.00572125,-0.00829236,0.0100131,0.00170519,-0.018114,-0.0143319,-0.0134026,0.00868076,0.00619704,-0.0125774,-0.0251062,-0.00178244,-0.00437065,-0.0229398,"LWK","LWK"
"LWK",-0.0139902,-0.0205045,0.00412045,-0.00282866,-5.26981e-05,0.00185556,-0.00460544,-0.00346169,0.00453822,0.00252238,-0.0115315,-0.00269384,-0.00372682,0.0129503,0.00380878,-0.0211282,-0.0107744,-0.00496907,-0.0177264,-0.0272468,"LWK","LWK"
"LWK",-0.0127446,-0.0186706,0.00233355,0.000608112,0.00380924,0.00221433,-0.00454742,0.00133267,0.00137458,0.0059812,-0.00168787,0.00584843,0.00276966,0.00628025,0.000679639,-0.00763171,-0.0160619,0.00504846,-0.0125888,-0.027675,"LWK","LWK"
"LWK",-0.014915,-0.0194994,0.00119807,-0.00182673,0.00808393,-0.000146886,0.00683466,-0.00958519,-0.00854231,0.00563031,-0.0217856,0.000328722,0.00745606,0.00693768,0.017151,-0.00509774,-0.0209142,-0.00552025,-0.0324694,-0.0469227,"LWK","LWK"
"LWK",-0.0135425,-0.0197657,0.00092028,0.0012426,0.00176568,-0.00626003,0.00220159,-0.00430012,0.0069027,0.00204795,-0.00141206,-0.0103768,-0.0113041,-0.00160761,0.00318241,-0.00607412,-0.012104,0.00170837,-0.00800521,-0.0210708,"LWK","LWK"
"LWK",-0.0146401,-0.0187371,0.00422324,-0.000715869,0.00161297,-0.00522207,-0.00363982,-0.000240218,-0.000521232,-6.70773e-05,-0.0162618,-0.0076869,-0.00238285,0.0131217,0.00980205,-0.00651445,-0.00769007,-0.00131432,-0.0212523,-0.0447383,"LWK","LWK"
"LWK",-0.0137179,-0.0170572,0.00268967,-0.00243128,0.00240514,-0.00723091,0.000957831,-0.00331455,0.00105663,-0.00888211,-0.0129008,-0.00257533,-0.00644644,0.00714856,-0.0049873,-0.0156424,-0.0114475,-0.00603885,-0.00859852,-0.0400853,"LWK","LWK"
"LWK",-0.0140322,-0.0187273,0.00409157,-9.34602e-05,0.00156398,-0.000747023,0.00506928,0.00327075,-0.0032277,0.0117377,-0.0169226,0.00231718,0.00196047,0.0125824,0.00903843,-0.0146758,-0.0051018,0.00106462,-0.0275286,-0.0371998,"LWK","LWK"
"LWK",-0.0136871,-0.0170229,0.00105134,-0.000125448,0.00245365,-0.00760247,-0.00634793,-0.0166828,-7.16044e-05,0.00698621,-0.00326445,0.00334038,-0.004323,0.0131657,-0.00976295,-0.00915285,-0.0168648,-0.00733649,-0.011095,-0.0338325,"LWK","LWK"
"LWK",-0.0147183,-0.0174821,0.000137564,-0.00445161,0.00422895,-0.000925292,0.0116813,0.00558689,-0.00050063,-0.00669843,-0.00453943,-0.00240022,0.00011029,0.011082,0.0019362,-0.000197624,-0.0152399,0.000541738,-0.0210428,-0.0305743,"LWK","LWK"
"LWK",-0.0142187,-0.0188597,0.00100687,-0.00267962,0.00786829,0.0102754,-0.00147505,0.00223426,-0.00523944,-0.00251991,-0.0141471,-0.00406349,-0.00666553,0.00926414,0.011713,-0.00870373,-0.00730517,-0.00373433,-0.0241036,-0.0305122,"LWK","LWK"
"LWK",-0.0127165,-0.0194543,0.00660167,0.00171624,-0.000956073,-0.00170909,0.00303854,-0.00338434,0.00753093,0.00905226,-0.00229234,-0.00799847,0.0023039,0.00586651,-0.00154138,-0.0126896,-0.0125877,-0.00447989,-0.00951535,-0.0282145,"LWK","LWK"
"LWK",-0.0136477,-0.0178369,0.00195801,-0.00298196,0.000771923,0.00326965,-0.0130254,0.0068867,0.0024729,-0.00967025,-0.0106719,0.0015677,-0.00621561,0.00762636,0.0133418,-0.000967604,-0.0149812,-0.00929598,-0.0071945,-0.0406944,"LWK","LWK"
"LWK",-0.0146109,-0.0161637,-0.00124019,-0.000764146,-0.000664072,-0.000364528,0.00431683,-0.00257384,-0.00186334,0.0131038,-0.0138988,0.00158803,-0.00257119,0.0126159,0.00170011,-0.00843528,-0.00745094,-0.00506632,-0.00648449,-0.0280988,"LWK","LWK"
"LWK",-0.0131561,-0.0191332,0.00291348,0.00208162,0.00263939,-0.00342229,0.00293989,-0.00164334,0.000330982,0.00200814,-0.00711048,-0.00023087,0.00207109,0.00960491,-0.00158063,-0.00640515,-0.0192639,-0.00696609,-0.00961803,-0.0258518,"LWK","LWK"
"LWK",-0.0148104,-0.0186389,-0.00187775,-0.00324399,0.000770484,-0.0110113,0.00561001,-0.000926703,-0.00373482,0.00533112,-0.0129679,-0.00367364,-0.00389276,0.007993,-0.00431477,-0.0122419,-0.0103988,-0.0154417,-0.0177942,-0.0395898,"LWK","LWK"
"LWK",-0.0144212,-0.0181104,0.000366958,0.00190341,0.00601804,-0.00197519,0.00463496,-0.00137517,0.0029734,0.00722336,-0.00154749,-3.30621e-05,-0.00925735,0.00811017,-0.0120137,-0.0106849,-0.00473003,-0.00535839,-0.0176979,-0.0445487,"LWK","LWK"
"LWK",-0.0145675,-0.0189242,-0.00100964,-0.00200717,0.00324268,-0.000577359,0.00725432,-0.00192262,-0.00209712,0.00578447,-0.0080132,-0.00679159,0.00582786,0.00725483,0.0191479,-0.0119415,-0.0245729,0.00139445,-0.0134701,-0.0344638,"LWK","LWK"
"LWK",-0.0144615,-0.0180153,-0.0010404,-0.00253175,0.00222331,-0.00130728,0.0110483,0.0038758,-0.00056872,0.00121172,-0.0209269,-0.000586982,-0.00394003,-0.000935686,0.00957642,-0.00616113,-0.0192982,-0.00547106,-0.0349432,-0.0471216,"LWK","LWK"
"LWK",-0.0139232,-0.0187171,0.000661076,-0.000678255,0.00240657,0.00293723,3.8359e-05,-0.00383454,0.00103657,0.00302775,0.00357538,-0.0118296,-0.00405093,0.0170187,0.00526911,-0.00804539,-0.00802617,-0.00909514,-0.010546,-0.0386171,"LWK","LWK"
"LWK",-0.0135855,-0.0170567,0.0012077,0.00175269,-0.00145928,-0.0131438,-0.000217762,-0.00432371,0.00166947,0.00431243,-0.0154753,-0.00767772,-0.00147814,0.00710553,-0.00390384,-0.0155071,-0.014272,-0.00601659,-0.0090639,-0.0318992,"LWK","LWK"
"LWK",-0.0141878,-0.0190512,0.00346433,4.43944e-05,-0.000703949,0.00320674,-0.003146,0.0007208,-0.00209612,0.00304352,-0.0170101,-0.00595101,-0.00502273,0.00279357,0.0181374,-0.0142482,-0.0115182,-0.00221432,-0.00937511,-0.0419324,"LWK","LWK"
"LWK",-0.0138277,-0.018513,0.00183781,0.000937894,-0.00159734,0.00814101,-0.00481259,0.0014998,0.000967175,0.00875762,-0.000513462,-0.00687167,-0.00411781,0.00914284,0.0087359,-0.0115478,-0.0060796,-0.00752323,-0.0145056,-0.0286943,"LWK","LWK"
"LWK",-0.0136924,-0.0194591,0.00105558,-0.0012777,-0.00273143,-0.00684624,-0.000992664,-0.00116684,-0.00298404,0.00670137,-0.0081028,0.0045866,0.00461846,0.0151929,0.00738648,-0.00552151,-0.00635379,-0.00665737,-0.0313064,-0.0272271,"LWK","LWK"
"LWK",-0.0144947,-0.0184847,0.00174874,0.00051643,0.00419898,-0.00210757,0.00107489,0.000460812,-0.00435488,0.00481781,-0.0104802,-0.0047989,-0.00693776,0.00315569,0.00385477,-0.0108683,-0.0123055,-0.00355884,-0.00209271,-0.0268399,"LWK","LWK"
"LWK",-0.015011,-0.0188089,-0.000132046,-0.00395399,0.00318779,-0.0114128,0.00135242,0.000964787,-0.004392,0.00606196,-0.00246733,-0.0097295,-0.00618584,0.010817,0.00504626,-0.00778051,-0.00859122,0.00694959,-0.0197978,-0.0387337,"LWK","LWK"
"LWK",-0.0138047,-0.0188759,0.00244951,-0.00152207,0.00431097,-0.00232697,0.0122092,0.00272054,-0.010606,-0.00221952,-0.00473469,-0.00635968,-0.00063154,0.00762394,0.00430033,-0.0203545,-0.0190097,-0.0131462,-0.0167276,-0.0393878,"LWK","LWK"
"LWK",-0.0147403,-0.0175164,0.000381012,-0.00213967,-0.000695312,-0.00260564,-0.000154816,0.00177153,-0.00113743,-0.00141406,-0.00723416,-0.00876775,-0.0013036,-0.000304107,-0.00855615,-0.00725862,-0.0164138,-0.00204145,-0.0110745,-0.0355183,"LWK","LWK"
"LWK",-0.0145615,-0.0189155,0.000680359,-0.000195047,-0.004376,-0.000806328,-0.00188018,-0.00579585,0.0105847,-0.00105765,-0.00489925,-0.0049766,-0.00332417,-0.003416,0.00186965,-0.0054895,-0.011585,0.00381701,-0.00810589,-0.0315407,"LWK","LWK"
"LWK",-0.0129169,-0.019298,0.00326444,-0.000514161,0.00248986,-0.0041706,-0.00562887,0.00116817,-0.00445482,0.00773212,-0.00940851,0.000504622,-0.00615051,0.0138162,0.0195383,-0.00900946,-0.00370725,-0.00683493,-0.0236673,-0.0431174,"LWK","LWK"
"LWK",-0.0143821,-0.0183336,1.94224e-05,-0.00125439,0.00299894,-0.00700435,0.00434505,-0.00596314,-0.00264211,0.00869168,-0.0183938,-0.00202106,-0.00473237,-0.000607577,0.0114143,0.00136653,-0.00944895,-0.00151515,-0.00407529,-0.0485813,"LWK","LWK"
"LWK",-0.0147028,-0.0183951,-6.33153e-05,-0.000399181,0.00195695,0.0027937,-0.00447312,-0.00804195,0.00172091,-0.00112632,-0.016249,-0.0114697,0.00658295,0.0131307,0.00262996,-0.000538749,-0.0112969,-0.00661024,-0.0146534,-0.0299624,"LWK","LWK"
"LWK",-0.0147017,-0.0183388,0.000381665,-0.000147718,0.00540732,0.00439245,0.00927362,0.00011491,0.0108265,-0.00299803,0.0061979,-0.0104767,0.000513744,-0.00305371,0.00298298,-0.00242312,-0.0129942,-0.0128318,-0.0186874,-0.0368812,"LWK","LWK"
"LWK",-0.0132309,-0.0190183,0.00165363,-0.00337463,0.00506123,0.0078725,0.00627297,0.00105752,-0.00417049,0.000603845,-0.00592196,-0.0112598,-0.000431241,0.0119942,0.0149622,-0.00469705,0.00141691,-0.00714285,-0.0200081,-0.0486379,"LWK","LWK"
"ASW",-0.0131478,-0.0123761,-0.000647101,-0.00477331,-0.00587051,0.00310577,0.00233575,-0.00127156,0.00324782,-0.00383864,-0.00209167,0.00419019,-0.0043514,-0.0186052,0.00252354,-0.00624719,-0.00689871,-0.00172872,-0.0059454,-0.00730511,"ASW","ASW"
"MXL",0.00401262,0.000659835,-0.0224188,-0.0141588,0.00384267,0.00136374,-0.00627732,0.000617525,0.00384065,0.002519,0.00570131,-0.00184583,-0.00356129,0.0159881,-0.0226242,-0.00488384,0.00804088,0.00263133,-0.00550149,0.00263558,"MXL","MXL"
"MXL",0.00154458,0.00571489,-0.0177948,-0.0119028,-0.00465876,0.00929304,0.0104056,-0.00131365,-0.00146528,0.014186,-0.00240249,-0.0155098,0.00387289,0.00855422,-0.0143772,-0.0156693,0.00536253,0.000545939,0.000610783,0.00184708,"MXL","MXL"
"MXL",0.0030757,0.00250269,-0.0210996,-0.0113288,0.000258471,0.00330844,0.00252866,0.00365991,-0.00318544,-0.00456365,0.00985602,-0.00544252,-0.000387662,0.0120836,-0.0198262,-0.0210909,0.013828,-0.00266499,-0.00372767,0.00327184,"MXL","MXL"
